2017-04-19 22:39:53,,"RT @businessinsider: This is the worst part of Silicon Valley, according to the cast of @SiliconHBO #SiliconValleyHBO https://t.co/n7WVmYTI…",,
2017-04-19 22:39:53,,"RT @businessinsider: This is the worst part of Silicon Valley, according to the cast of @SiliconHBO #SiliconValleyHBO https://t.co/n7WVmYTI…",,
2017-04-19 22:39:30,,"RT @businessinsider: This is the worst part of Silicon Valley, according to the cast of @SiliconHBO #SiliconValleyHBO https://t.co/n7WVmYTI…",,
2017-04-19 22:39:15,,"RT @businessinsider: This is the worst part of Silicon Valley, according to the cast of @SiliconHBO #SiliconValleyHBO https://t.co/n7WVmYTI…",,
2017-04-19 22:39:04,,"RT @businessinsider: This is the worst part of Silicon Valley, according to the cast of @SiliconHBO #SiliconValleyHBO https://t.co/n7WVmYTI…",,
2017-04-19 22:38:24,,"This is the worst part of Silicon Valley, according to the cast of SiliconHBO #SiliconValleyHBO https://t.co/itWwP23U9O",,
2017-04-19 22:38:03,,"businessinsider: This is the worst part of Silicon Valley, according to the cast of SiliconHBO #SiliconValleyHBO https://t.co/Zh3ntHRXHs",,
2017-04-19 22:37:21,,"This is the worst part of Silicon Valley, according to the cast of SiliconHBO #SiliconValleyHBO https://t.co/ZLRu9zZ7vV",,
2017-04-19 22:37:02,,"This is the worst part of Silicon Valley, according to the cast of @SiliconHBO #SiliconValleyHBO https://t.co/n7WVmYTIuP",,
2017-04-19 22:34:41,,"RT @SiliconHBO: ""Not crazy, opposite."" Season 4 of #SiliconValleyHBO premieres April 23 at 10PM. https://t.co/PmtcjZCrIk",,
2017-04-19 22:12:01,,Venture Capitalist: (To Erlich) You called me a chode-gargling f*ck toilet. #SiliconValley #SiliconHBO #SiliconValleyHBO,,
2017-04-19 21:52:08,,RT @AwardsDailyTV: #SiliconValleyHBO returns Sunday with a renewed sense of purpose and more-inclusive comedy. https://t.co/hqjPkCIi7u,,
2017-04-19 21:51:01,,#SiliconValleyHBO returns Sunday with a renewed sense of purpose and more-inclusive comedy. https://t.co/hqjPkCIi7u,,
2017-04-19 21:46:27,,This is a very clever ad for #SiliconValleyHBO. https://t.co/dvD7EuOP8u,,
2017-04-19 21:36:38,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 21:03:20,,#SiliconValleyHBO moment of the day: dial-in number given for call does not accept inbound calls. life imitating art once again.,,
2017-04-19 20:55:34,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 20:54:05,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 20:48:02,,Dinesh: You know what 'Bro' means in Mandarin? It means asshole. #SiliconValley #SiliconHBO #SiliconValleyHBO,,
2017-04-19 20:10:59,,"RT @THR: #SiliconValleyHBO showrunner Mike Judge: ""We're going to break the rules this season"" https://t.co/nUcmN8p8GM https://t.co/FLz9bQP…",,
2017-04-19 19:47:23,,"RT @SiliconHBO: ""Not crazy, opposite."" Season 4 of #SiliconValleyHBO premieres April 23 at 10PM. https://t.co/PmtcjZCrIk",,
2017-04-19 19:25:46,,@pkirkpatrick If only @Harry_Styles had the @piedpiper software from @SiliconHBO he could have avoided this.… https://t.co/Lf1n10n92S,,
2017-04-19 19:03:46,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:54:34,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:43:23,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:42:40,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:37:16,,"#siliconvalley #hbo Hey, Internet, last chance to vote for #SiliconValleyHBO for TheWebbyAwards: … https://t.co/YK6i3Brhzv",,
2017-04-19 18:37:00,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:35:43,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:35:16,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:35:13,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:35:09,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:34:51,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:34:23,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:34:13,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
2017-04-19 18:33:37,,"RT @SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2O…",,
